CORPORATE_IDENTIFICATION_NUMBER,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,DATE_OF_REGISTRATION,REGISTERED_STATE,REGISTRAR_OF_COMPANIES,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U72100GA2015PTC007620,NAYOLI TECH PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",26-03-15,Goa,RoC-Goa,Business Services,"H. NO.192, MADALEM CANSAULIM GOA CANSAULIM Goa INDIA 403712",Indian Non-Government Company
U92410GA2015NPL007613,MAPUSA CRICKET LEAGUE,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",23-03-15,Goa,RoC-Goa,"Community, personal & Social Services","House No. 102, Shivkrupa, Opp. Siddeshwar Temple, Bastora Xell In., Bardez Goa INDIA 403507",Indian Non-Government Company
U74999GA2015PTC007622,MOBIEFIT TECHNOLOGIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","430,000.00",26-03-15,Goa,RoC-Goa,Business Services,"PLOT NO. E-4 MONTE CARLO, LA CITADEL COLONY, DONA PAULA PANAJI Goa INDIA 403004",Indian Non-Government Company
U74999GA2015PTC007615,FRESHPIC ORGANICS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",23-03-15,Goa,RoC-Goa,Business Services,"FLAT NO A/4, 2ND FLOOR, RAGHUNATH BUILDING, ABOVE CORPORATION BANK, VASCO DA GAMA Goa INDIA 403802",Indian Non-Government Company
U74999GA2015PTC007614,INFOMEDIA PRIMESLOT NETWORK PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",23-03-15,Goa,RoC-Goa,Business Services,"3, 4TH FLOOR, SIDDHARTH BANDODKAR BHAVAN, NEAR MAHALAXMI TEMPLE, ATMARAM BORKAR ROAD PANAJI Goa INDIA 403001",Indian Non-Government Company
U72200GA2015PTC007625,HANDY TRAINING TECHNOLOGIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","425,000.00",27-03-15,Goa,RoC-Goa,Business Services,"PLOT NO. E-4 MONTE CARLO, LA CITADEL COLONY, DONA PAULA PANAJI Goa INDIA 403004",Indian Non-Government Company
U74900GA2015PTC007624,SANAO INTERNATIONAL MARKETING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",27-03-15,Goa,RoC-Goa,Business Services,"A1, SAPNA REGENCY, DR. SHIRGAONKAR ROAD PANAJI Goa INDIA 403001",Indian Non-Government Company
U72502GA2015PTC007608,ANAN TECHNOLOGY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",14-03-15,Goa,RoC-Goa,Business Services,"L 41 & 42,4TH FLOOR,ALFRAN PLAZA PANAJI GOA GOA Goa INDIA 403001",Indian Non-Government Company
U55101GA2015PTC007616,SIMROSE RESORTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"3,600,000.00","3,568,000.00",26-03-15,Goa,RoC-Goa,Trading,"275/2, COLOMB, CANACONA CANACONA Goa INDIA 403702",Indian Non-Government Company
U45200GA2015PTC007609,SATYAJEET INFRASTRUCTURE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",16-03-15,Goa,RoC-Goa,Construction,"H.NO.74, BHATIWADO, MORJIM PERNEM GOA PERNEM Goa INDIA 403512",Indian Non-Government Company
U52100GA2015PTC007621,VGG TRADING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",26-03-15,Goa,RoC-Goa,Trading,Sh-11 1st Floor Landscape Shire Caranzalem Goa INDIA 403002,Indian Non-Government Company
U45200GA2015PTC007611,GEOSPIRE INFRA MARINE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",23-03-15,Goa,RoC-Goa,Construction,"FLAT NO 602, SD CHARISMA, NR GOMATESHWAR TEMPLE, SASMOLLEM, BAINA VASCO DA GAMA Goa INDIA 403802",Indian Non-Government Company
U55101GA2015PTC007602,SAKANA HOSPITALITY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",24-02-15,Goa,RoC-Goa,Trading,"H. NO. 187 ZOR WADDO, ANJUNA, BARDEZ ANJUNA Goa INDIA 403509",Indian Non-Government Company
U72200GA2015PTC007618,MEDIART SAI INFOTECH PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",26-03-15,Goa,RoC-Goa,Business Services,"B.NO. 1821/1, SHOP NO.S-1, GOKUL APPT, PNDALIK NAGAR, PENHA-DE-FRANCA PORVORIM Goa INDIA 403501",Indian Non-Government Company
U72200GA2015PTC007599,TECHFACTORY DCODE SYSTEMS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",18-02-15,Goa,RoC-Goa,Business Services,"C-7/2, GROUND FLOOR PALMARINHA PHASE II, PORBA VADDO, CALANGUTE Goa INDIA 403516",Indian Non-Government Company
U15146GA2015PTC007610,KOKKAM FOODS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",16-03-15,Goa,RoC-Goa,Manufacturing (Food stuffs),"204, EMERALD TOWERS, NR SBI ZONAL OFFICE M.G. ROAD, ST. INEZ PANAJI Goa INDIA 403001",Indian Non-Government Company
U01407GA2015PTC007623,KRISHI SUJALAM FARMERS PRODUCER COMPANY LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","1,000,000.00",27-03-15,Goa,RoC-Goa,Agriculture and Allied Activities,"H. NO,113/A, NUVEM DUGEM, NUVEM, SALCETE NUVEM Goa INDIA 403604",Indian Non-Government Company
U63000GA2015PTC007619,AMPHIBIAN TOURS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",26-03-15,Goa,RoC-Goa,"Transport, storage and Communications","406, CITICENTRE PATTO PANAJI Goa INDIA 403001",Indian Non-Government Company
U74999GA2015PTC007600,HUCKSTER RETAIL PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","450,000.00",18-02-15,Goa,RoC-Goa,Business Services,"501, Atria, Court junction Altinh, Mapusa Bardez, Mapusa Goa INDIA 403507",Indian Non-Government Company
U74999GA2015PTC007603,PPM MUSEUM CONSULTANTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",24-02-15,Goa,RoC-Goa,Business Services,"2ND FLOOR, LAWANDE MANOR, V.S. DEMPO MARG., NEAR ST. INEZ CHURCH PANAJI Goa INDIA 403001",Indian Non-Government Company
U74900GA2015PTC007591,JATVED COMMUNICATIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",05-02-15,Goa,RoC-Goa,Business Services,"SHREE KSHETRA TAPOBHOOMI GURUPITH OPP. KUNDAIM INDUSTRIAL ESTATE, VILLAGE KUNDAIM, NORTH DISTRICT GOA Goa INDIA 403115",Indian Non-Government Company
U55101GA2015PTC007595,NUPUR RESORTS AND HOTELS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",10-02-15,Goa,RoC-Goa,Trading,"10/81/A4BSG/1-4, MOHIDIN TOWER, OPP. HOTEL MANOSHANTI, DR. DADA VAIDYA ROAD, PANAJI Goa INDIA 403001",Indian Non-Government Company
U72200GA2015PTC007617,13THJUNE INFOTECH PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",26-03-15,Goa,RoC-Goa,Business Services,"G-1, BULIDING - C, KURTARKAR ROYALE, FATORDA MARGAO Goa INDIA 403602",Indian Non-Government Company
U67110GA2015PTC007605,NAVDURGA FOREX PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","2,500,000.00",25-02-15,Goa,RoC-Goa,Finance,"OFFICE NO.15, VIRGINCAR BHAVAN - 2 ND FLOOR OPP-SARASWAT BANK, COMBA MARGAO GOA MARGAO Goa INDIA 403601",Indian Non-Government Company
U50401GA2015PTC007586,PARALLAX AUTOMATIONS AND TRADING INDIA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",28-01-15,Goa,RoC-Goa,Trading,"FL NO:-CF/1,GRACELAND COLONY-OPP HOTEL ANANDASHRAM SOCORO PORVORIM, BARDEZ NORTH - GOA PORVORIM Goa INDIA 403501",Indian Non-Government Company
U74900GA2015PTC007612,MOON DANCE EVENTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",23-03-15,Goa,RoC-Goa,Business Services,"SAUNTAVADDO, BAGA CALANGUTE, BARDEZ Goa Goa INDIA 403516",Indian Non-Government Company
U51900GA2015PTC007606,JPL GLOBAL PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",09-03-15,Goa,RoC-Goa,Trading,"2/5508, GAJANAN, MURIDA ROAD, OPP LITTLE PRIMARY SCHOOL, SALCETE FATORDA Goa INDIA 403602",Indian Non-Government Company
U45206GA2015PTC007601,GOLDEN BRICKS WORKS STRUCTURE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"900,000.00","900,000.00",20-02-15,Goa,RoC-Goa,Construction,"4/D 4TH FLOOR CHALTA NO, 267, MAPUSA BARDEZ Goa INDIA 403507",Indian Non-Government Company
U55101GA2015PTC007598,BAREFOOT SEAVIEW RESORT PALOLEM PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",18-02-15,Goa,RoC-Goa,Trading,103/11 NAGORCEM - PALOLEM CANACONA Goa INDIA 403702,Indian Non-Government Company
U33111GA2015PTC007597,MEDIXA MEDICAL SOLUTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",18-02-15,Goa,RoC-Goa,Manufacturing (Machinery & Equipments),"15, KARISHMA APPARTMENT, NEAR PUNDALIM CHAMBERS, TISWADI CHIMBEL Goa INDIA 403005",Indian Non-Government Company
U52190GA2015PTC007581,SAI DEVKI TRADECOM PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",21-01-15,Goa,RoC-Goa,Trading,"H.NO.510/1, VITHALPUR, KARAPUR, BICHOLIM, NORTH GOA, BICHOLIM Goa INDIA 403504",Indian Non-Government Company
U21016GA2015PTC007580,BORKAR SURAKSHA PACKAGING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",15-01-15,Goa,RoC-Goa,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","THIRD FLOOR, LAKE PLAZA, OPP. NEHRU STADIUM, FATORDA MARGAO Goa INDIA 403602",Indian Non-Government Company
U72400GA2015PTC007573,DSOUZA INFOTECH PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",07-01-15,Goa,RoC-Goa,Business Services,FLAT No. A-10 BLD. 4 KENKRE ESTATE CABESA ST. CRUZ PANAJI Goa INDIA 403005,Indian Non-Government Company
U52390GA2015PTC007577,DARIN GENERAL TRADING AND CONTRACTING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",14-01-15,Goa,RoC-Goa,Trading,"K 24, QUEGDEVELIM, REIS MAGOS NERUL, BARDEZ NERUL Goa INDIA 403517",Indian Non-Government Company
U45200GA2015PTC007590,ESMERALDA ENTERPRISES (INDIA) PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",29-01-15,Goa,RoC-Goa,Construction,"G-3,4, LAR COMMERCIAL NEAR MUNICIPAL MARKET PANAJI Goa INDIA 403001",Indian Non-Government Company
U45200GA2015PTC007607,PFOUR DEVELOPERS AND BUILDERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",12-03-15,Goa,RoC-Goa,Construction,"257/3-B, Bhailo Udo, Danda Siolim Bardez Goa INDIA 403517",Indian Non-Government Company
U13205GA2015PTC007592,MINESTONE GLOBAL RESOURCES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",05-02-15,Goa,RoC-Goa,Mining & Quarrying,"SHOP NO. S-1, BRAMHANAND APARTMENTS,WARKHANDEM PONDA Goa INDIA 403401",Indian Non-Government Company
U55101GA2015PTC007596,FLORIS RESORTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",18-02-15,Goa,RoC-Goa,Trading,"H.NO.1612, GRANDE CHIWAR, ANJUNA BARDEZ Goa INDIA 403509",Indian Non-Government Company
U74140GA2015PTC007583,ZAC CONSULTANCY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",22-01-15,Goa,RoC-Goa,Business Services,"H.NO.6-32-B, CECILIA MAHAL, KHOBRA VADDO, CALANGUTE, BARDEZ Goa INDIA 403516",Indian Non-Government Company
U74999GA2015PTC007576,EVENTURES (GOA) PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","600,000.00",14-01-15,Goa,RoC-Goa,Business Services,"FLAT NO S1/B, 2ND FLOOR,AMBAJIM, MARGAO Goa INDIA 403601",Indian Non-Government Company
U70200GA2015PTC007589,PLUM ACRE INFRA STRUCTURE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",29-01-15,Goa,RoC-Goa,Real Estate and Renting,"737/6, ST. ANTHONY'S VADDO, GUIRIM, BARDEZ, GUIRIM Goa INDIA 403507",Indian Non-Government Company
U55101GA2015PTC007588,DELHAZE MARKETING VENTURES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",29-01-15,Goa,RoC-Goa,Trading,"G-4, JOALDA APTS, NAIKA VADDO, BARDEZ CALANGUTE Goa INDIA 403516",Indian Non-Government Company
U19120GA2015PTC007578,IRIS BAGS AND ACCESSORIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","10,000,000.00",15-01-15,Goa,RoC-Goa,Manufacturing (Leather & products thereof),"2F-G2, MODELS MERIDIAN CARANZALEM Goa INDIA 403002",Indian Non-Government Company
U74140GA2014PLC007571,FOREMOST INFORMATION AND DATA INTERCHANGE LIMITED,ACTIVE,Public,Company Limited by Shares,"500,000.00","500,000.00",29-12-14,Goa,RoC-Goa,Business Services,"T-11/12, JAIRAM COMPLEX, THIRD FLOOR, IInd PHASE, NEVGI NAGAR, MALA PANAJI Goa INDIA 403001",Indian Non-Government Company
U70101GA2014PTC007566,VENLAX REAL ESTATE DEVELOPERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",22-12-14,Goa,RoC-Goa,Real Estate and Renting,"4/D 4TH FLOOR CHALTA NO, 267, MAPUSA BARDEZ Goa INDIA 403507",Indian Non-Government Company
U85190GA2015PTC007584,ZYVA LIVING HEALTHCARE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",22-01-15,Goa,RoC-Goa,"Community, personal & Social Services",FLAT NO. A-10 BLD. 4 KENKRE ESTATE CABESA ST. CRUZ PANAJI Goa INDIA 403005,Indian Non-Government Company
U63030GA2014PTC007563,AMPHIBIOUS DESIGN (INDIA) PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",04-12-14,Goa,RoC-Goa,"Transport, storage and Communications",G-1 BEACH PRINCESS NOMOXIM MIRAMAR Goa INDIA 403001,Indian Non-Government Company
U45400GA2015PTC007582,WISSEN ENTERPRISES (INDIA) PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",22-01-15,Goa,RoC-Goa,Construction,"S-70, ALFRAN PLAZA NEAR DON BOSCO HIGH SCHOOL PANAJI Goa INDIA 403001",Indian Non-Government Company
U72300GA2014PTC007565,SWORD LEO SYSTEMS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",17-12-14,Goa,RoC-Goa,Business Services,"FLAT NO T-1, 56-B, KURTARKAR SRISHTI, SHANTI NAGAR, PONDA Goa INDIA 403401",Indian Non-Government Company
U63040GA2015PTC007594,EMITY LEISURE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",10-02-15,Goa,RoC-Goa,"Transport, storage and Communications","S1, 2ND FLOOR SAPANA PARADISE MERCES Goa INDIA 403001",Indian Non-Government Company
U70101GA2014PTC007569,GIVA REALTY LEASING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"80,000,000.00","1,000,000.00",23-12-14,Goa,RoC-Goa,Real Estate and Renting,DEMPO HOUSE CAMPAL PANAJI Goa INDIA 403001,Indian Non-Government Company
U70101GA2015PTC007579,TERRA GLOBAL HOMES AND SPACES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",15-01-15,Goa,RoC-Goa,Real Estate and Renting,"303, Block A Altress Manor Bldg Caranzalem Goa INDIA 403001",Indian Non-Government Company
U55101GA2015PTC007593,SUSHI YUMMY PARADISE RESTAURANT PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",10-02-15,Goa,RoC-Goa,Trading,shop no 355/sh3 and 4 tambudki waddo arpora bardez Goa INDIA 403507,Indian Non-Government Company
U72300GA2015PTC007572,DIGITAL DWARVES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",07-01-15,Goa,RoC-Goa,Business Services,56 B Serenity La Oceana Colony Dona Paula Goa INDIA 403004,Indian Non-Government Company
U74140GA2014PTC007552,SEAMEN SHIP MANAGEMENT PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",10-11-14,Goa,RoC-Goa,Business Services,"G-2, OMKAR APARTMENTS, OVAL PARK, AZAD NAGAR, PORVORIM BARDEZ Goa INDIA 403521",Indian Non-Government Company
U74940GA2014PTC007570,SENSIBLE CAMERA PHOTOGRAPHY AND SOCIAL PROJECTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",29-12-14,Goa,RoC-Goa,Business Services,"H.NO.38/1B, VADDI SIOLIM BARDEZ Goa INDIA 403528",Indian Non-Government Company
U74140GA2015PTC007585,DIPIKA PROFESSIONAL SERVICES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",28-01-15,Goa,RoC-Goa,Business Services,"OFFICE NO. 21, 1ST FLOOR, VASANT ARCADE BESIDE POPULAR HIGH SCHOOL, COMBA MARGAO Goa INDIA 403601",Indian Non-Government Company
U92140GA2014PTC007567,MONSOON MUSIC PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",22-12-14,Goa,RoC-Goa,"Community, personal & Social Services",A5-CHALSTON HOTEL COBRAVADDO CALANGUTE Goa INDIA 403516,Indian Non-Government Company
U70100GA2014PTC007551,MICON REAL ESTATE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","500,000.00",07-11-14,Goa,RoC-Goa,Real Estate and Renting,"SH1-3,DELIA RESIDENCY NEXT TO J.J. COSTA HOSPITAL, FATORDA SALCETE MARGAO Goa INDIA 403602",Indian Non-Government Company
U92190GA2014PTC007568,MONSOON OPEN WATER PARK PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",22-12-14,Goa,RoC-Goa,"Community, personal & Social Services",A5-CHALSTON HOTEL COBRAVADDO CALANGUTE Goa INDIA 403516,Indian Non-Government Company
U36991GA2014PTC007554,SPARCKEN COLOURS INDIA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",10-11-14,Goa,RoC-Goa,Manufacturing (Others),"GRD FLR, BLDG-F ADARSH COLONY, CARANZALEM PANAJI Goa INDIA 403002",Indian Non-Government Company
U51109GA2014PTC007556,KITTCHA FREIGHT FORWARDERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",13-11-14,Goa,RoC-Goa,Trading,"H. NO. 14, HSG. BOARD COLONY BAINA VASCO DA GAMA Goa INDIA 403802",Indian Non-Government Company
U52100GA2014PTC007545,SUNCOAST TRADING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",05-11-14,Goa,RoC-Goa,Trading,"H.NO 189/6C-9 (S-1) YASHODA APPARTMENTS OPPOSITE ASHIRWAD BUILDING, ST. INEZ PANAJI Goa INDIA 403001",Indian Non-Government Company
U55101GA2015PTC007575,RMP HOTELS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",14-01-15,Goa,RoC-Goa,Trading,"H.NO. 246/A PRABHU WADA, BARDEZ CALANGUTE Goa INDIA 403516",Indian Non-Government Company
U55101GA2014PTC007546,EPITACIO'S RESORTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",05-11-14,Goa,RoC-Goa,Trading,"HOUSE NO. 1/280, GAURAWADO, CALANGUTE, BARDEZ, CALANGUTE Goa INDIA 403516",Indian Non-Government Company
U74900GA2014PTC007561,NANY MEDIA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",26-11-14,Goa,RoC-Goa,Business Services,"H. NO.375, SOUZA VADDO CANCA PARRA BARDEZ GOA BARDEZ Goa INDIA 403510",Indian Non-Government Company
U74200GA2014PTC007542,TRANS ATLANTIC ENGINEERING AND SHIP BUILDING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",31-10-14,Goa,RoC-Goa,Business Services,"GAUNDALIM, CUMBARJUA TISWADI, ILLHAS GOA Goa INDIA 403402",Indian Non-Government Company
U74999GA2015PTC007574,SPRINEER ENGINEERING AND SOURCING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",14-01-15,Goa,RoC-Goa,Business Services,"F-2, Ramnath Darshan, Near Hotel Navtara, Kamat Green Vally, Pilerne, Bardez Goa INDIA 403501",Indian Non-Government Company
U50200GA2014PTC007535,JAP AGENCIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","180,000.00",20-10-14,Goa,RoC-Goa,Trading,"PLOT NO 22, MENDES COLONY, AMRUTNAGAR, CURTORIM ROAD, SALCETE MARGAO Goa INDIA 403601",Indian Non-Government Company
U72400GA2014PTC007560,RETAILCLOUD SOFTWARE SOLUTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",26-11-14,Goa,RoC-Goa,Business Services,"H NO. 38, DEO GRATIAS NEAR LAKE, VADDEM VASCO Goa INDIA 403802",Indian Non-Government Company
U64200GA2014OPC007544,BIG TELECOM INFRASTRUCTURE NETWORKS PRIVATE LIMITED (OPC),ACTIVE,One Person Company,Company Limited by Shares,"100,000.00","100,000.00",01-11-14,Goa,RoC-Goa,"Transport, storage and Communications","FLAT NO G-3, AKRAM RESIDENCY HAVELI, CURTI PONDA GOA Goa INDIA 403401",Indian Non-Government Company
U92412GA2014PTC007564,NASNODKAR SPORTS ACADEMY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",17-12-14,Goa,RoC-Goa,"Community, personal & Social Services","11/81/15, Y-2 Pissurlekar Tower, St- Inez Panji Goa INDIA 403001",Indian Non-Government Company
U74900GA2014PTC007548,TAXI BILLBOARDS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",07-11-14,Goa,RoC-Goa,Business Services,"SHOP NO. BT1, CITISCAPE 3RD FLOOR MOROD, MAPUSA Goa INDIA 403507",Indian Non-Government Company
U55101GA2014PTC007559,COZY GOAN HOLIDAYS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",26-11-14,Goa,RoC-Goa,Trading,"H. NO.112, FATTA WADO NERUL BARDEZ GOA NERUL Goa INDIA 403114",Indian Non-Government Company
U70101GA2014PTC007550,MAHALASA HOMECRAFTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",07-11-14,Goa,RoC-Goa,Real Estate and Renting,"B.NO. 1821/1, SHOP NO.S-1, GOKUL APPT, PNDALIK NAGAR, PENHA-DE-FRANCA PORVORIM Goa INDIA 403501",Indian Non-Government Company
U74900GA2014PTC007555,DE GLOBAL BUSINESS MARKETING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",11-11-14,Goa,RoC-Goa,Business Services,"AG-7, CRISHALI RESIDENCY-VIDHYANAGAR SALCETE MARGAO Goa INDIA 403601",Indian Non-Government Company
U45200GA2014PTC007534,LIVING MEADOWS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",14-10-14,Goa,RoC-Goa,Construction,"475/1, ABBAS VADDO CANCA, PARRA BARDEZ MAPUSA Goa INDIA 403510",Indian Non-Government Company
U63040GA2014PTC007537,BRESOURCES TRAVELS & TOURS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",24-10-14,Goa,RoC-Goa,"Transport, storage and Communications","BRESOURCES HOUSE, CHURCH SQUARE, SALCETE BETALBATIM Goa INDIA 403713",Indian Non-Government Company
U74120GA2014PTC007538,BRESOURCES EVENT MANAGEMENT PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",24-10-14,Goa,RoC-Goa,Business Services,"BRESOURCES HOUSE, CHURCH SQUARE, SALCETE BETALBATIM Goa INDIA 403713",Indian Non-Government Company
U55101GA2014PTC007536,PUTTU CAFE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",21-10-14,Goa,RoC-Goa,Trading,"H.NO.539, COUNTINHO VADDO ANJUNA, VAGATOR BARDEZ Goa INDIA 403509",Indian Non-Government Company
U74900GA2014PTC007549,STARVING ARTIST FILMS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,000,000.00","1,600,000.00",07-11-14,Goa,RoC-Goa,Business Services,"PLOT NO. E-4 MONTE CARLO, LA CITADEL COLONY, DONA PAULA PANAJI Goa INDIA 403004",Indian Non-Government Company
U85120GA2014PTC007529,STUDIO32 DENTAL CARE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",01-10-14,Goa,RoC-Goa,"Community, personal & Social Services","House No.47(B), 1st Ward, Colva, Salcete, South Goa Goa INDIA 403708",Indian Non-Government Company
U72300GA2014PTC007532,QS INFOTECH PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"3,000,000.00","3,000,000.00",09-10-14,Goa,RoC-Goa,Business Services,"SHOP NO, AS-4, AS-5 & AS-6, REVA APPTS, OPP, MULTIPURPOSE SCHOOL, BORDA MARGAO Goa INDIA 403602",Indian Non-Government Company
U67190GA2014PTC007539,CALANGUTE FOREX AND TRAVELS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"3,000,000.00","100,000.00",24-10-14,Goa,RoC-Goa,Finance,"H.No.89A/12, Chicalim, Colvale, Bardez Colvale Goa INDIA 403513",Indian Non-Government Company
