CORPORATE_IDENTIFICATION_NUMBER,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,DATE_OF_REGISTRATION,REGISTERED_STATE,REGISTRAR_OF_COMPANIES,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U51909AS2010PTC009770,NANO MULTITRADE PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",24-02-10,Assam,RoC-Shillong,Trading,"A.K. DEB ROAD DHIRENPARA, DIST. KAMRUP GUWAHATI Assam INDIA 781025",Indian Non-Government Company
U51909AS2010PTC009777,ASTHAVINAYAKA MARKETING & TRADING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","100,000.00",26-02-10,Assam,RoC-Shillong,Trading,"SATGAON, NEAR RAILWAY LINE P.O. - UDAYAN VIHAR, P.S. - SATGAON GUWAHATI Assam INDIA 781171",Indian Non-Government Company
U51909AS2010PTC009831,CLARIANT PHARMACEUTICALS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"400,000.00","210,000.00",12-03-10,Assam,RoC-Shillong,Trading,NEAR NEPALI MANDIR DR. NABIULLAH ROAD TINSUKIA Assam INDIA 786125,Indian Non-Government Company
U45201AS2010PTC009735,LAMBARD CONSTRUCTION PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","100,000.00",16-02-10,Assam,RoC-Shillong,Construction,"H/NO 2, ZOO NARENGI ROAD DEWAN HOUSE GUWAHATI Assam INDIA 781021",Indian Non-Government Company
U15490AS2010PTC009888,SIGMA SPICE INDUSTRIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"30,000,000.00","15,000,000.00",06-04-10,Assam,RoC-Shillong,Manufacturing (Food stuffs),Malpani Complex Kenduguri Jorhat Assam INDIA 785001,Indian Non-Government Company
U51909AS2010PTC009742,TALUKDAR JIVANDEEP MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",17-02-10,Assam,RoC-Shillong,Trading,BIHAMPUR BIHAMPUR Assam INDIA 781303,Indian Non-Government Company
U80903AS2010PTC009778,LUIT EDUCATIONAL SERVICES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","500,000.00",26-02-10,Assam,RoC-Shillong,"Community, personal & Social Services","ABOVE BIMAL AUTO AGENCY 2ND FLOOR, OPP ALL INDIA RADIO, CHANDMARI GUWAHATI Assam INDIA 781003",Indian Non-Government Company
U51909AS2010PTC009767,KARANG MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","100,000.00",24-02-10,Assam,RoC-Shillong,Trading,"H.O.- SARBHOG, P.O.- SARBHOG BARPETA Assam INDIA 781317",Indian Non-Government Company
U51909AS2010PTC009947,DIYAAN ENTRADE PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","200,000.00",10-05-10,Assam,RoC-Shillong,Trading,VILL HATILUNG PO KHELMATI NORTH LAKHIMPUR Assam INDIA 787001,Indian Non-Government Company
U51909AS2010PTC009887,GANPATI STEELS INTERNATIONAL PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","9,012,500.00",01-04-10,Assam,RoC-Shillong,Trading,"BAWRI COMPLEX, SATI JOYMATI ROAD ATHGAON GUWAHATI Assam INDIA 781001",Indian Non-Government Company
U51909AS2010PTC009769,AASHA ASOM MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","100,000.00",24-02-10,Assam,RoC-Shillong,Trading,NAGARBERA BAZAR VILL. AND P.O. NAGARBERA BOKO Assam INDIA 781127,Indian Non-Government Company
U63040AS2010PTC009762,ROYAL LIFE TOURS & TRAVELS PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","100,000.00",23-02-10,Assam,RoC-Shillong,"Transport, storage and Communications",P.O - BARPETA ROAD BARPETA Assam INDIA 781315,Indian Non-Government Company
U45203AS2010PTC009756,R G A INFRA INDUSTRIES PRIVATE LIMITED,CONVERTED TO LLP,Private,Company Limited by Shares,"10,000,000.00","10,000,000.00",22-02-10,Assam,RoC-Shillong,Construction,C/O PAWAN HARDWARE STORE SHILLONG ROAD LANKA Assam INDIA 782446,Indian Non-Government Company
U67190AS2010PTC009774,KHATUDHANI FINANCIAL SERVICES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"30,000,000.00","25,428,000.00",25-02-10,Assam,RoC-Shillong,Finance,"Express Complex Dr. B. Baruah Road, Ulubari Guwahati Assam INDIA 781007",Indian Non-Government Company
U51909AS2010PTC009791,A TO Z MULTITRADE PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","100,000.00",02-03-10,Assam,RoC-Shillong,Trading,"HATIGAON, SIJUBARI ROAD NEAR STATE BANK OF INDIA GUWAHATI Assam INDIA 781038",Indian Non-Government Company
U52399AS2010PTC009775,EVER YOUTH MULTI MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","120,000.00",25-02-10,Assam,RoC-Shillong,Trading,PO - SORBHOG SORBHOG Assam INDIA 781317,Indian Non-Government Company
U18101AS2010PTC009748,ARISTO TEXTILES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",17-02-10,Assam,RoC-Shillong,Manufacturing (Textiles),"C/O DURGA BRICK FIELD, A.T. ROAD, TINSUKIA. ASSAM. TINSUKIA Assam INDIA 786125",Indian Non-Government Company
U24232AS2010PTC009746,NOVALIFE BIOTECH PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"3,000,000.00","3,000,000.00",17-02-10,Assam,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",SONI RAM BORA ROAD ULUBARI GUWAHATI Assam INDIA 781007,Indian Non-Government Company
U51909AS2010PTC009738,ZONBAI MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"300,000.00","100,000.00",16-02-10,Assam,RoC-Shillong,Trading,COLLEGE GATE P.O. AND P.S. KHETRI KHETRI Assam INDIA 782403,Indian Non-Government Company
U70100AS2010PTC009768,ORNATE INFRACON PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","2,550,000.00",24-02-10,Assam,RoC-Shillong,Real Estate and Renting,HATIGARH CHARIALI BAIKUNTHAPUR GUWAHATI Assam INDIA 781021,Indian Non-Government Company
U45201AS2010PTC009759,EASTERN VALLEY BUILDERS AND DEVELOPERS PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","500,000.00",22-02-10,Assam,RoC-Shillong,Construction,OPP. ARYAPATTY DURGABARI STEAMERGHAT ROAD SILCHAR Assam INDIA 788001,Indian Non-Government Company
U70100AS2010PTC009798,TRINAYAN BUILDERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","750,000.00",05-03-10,Assam,RoC-Shillong,Real Estate and Renting,"D.R DAS COMPLEX RUKMINIGAON, G.S ROAD GUWAHATI Assam INDIA 781022",Indian Non-Government Company
U70100AS2010PTC009802,SHREE OM SAI REALTORS PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"600,000.00","102,000.00",05-03-10,Assam,RoC-Shillong,Real Estate and Renting,"ASSOMI COMPLEX 2ND FLOOR, N.H.37, OPP- SAMABAI, P.O - BIJOY NAGAR BIJOY NAGAR Assam INDIA 781122",Indian Non-Government Company
U51909AS2010PTC009755,REAL AMBITION MERCANTILES PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","100,000.00",19-02-10,Assam,RoC-Shillong,Trading,JALUKBARI GUWAHATI GUWAHATI Assam INDIA 781014,Indian Non-Government Company
U51909AS2010PTC009772,GREEN HILL MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","150,000.00",25-02-10,Assam,RoC-Shillong,Trading,PATHSALA WARD NO.3 P.O. PATHSALA BARPETA Assam INDIA 781325,Indian Non-Government Company
U51909AS2010PTC009760,HOPE MULTITRADE PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"300,000.00","105,000.00",22-02-10,Assam,RoC-Shillong,Trading,H.O. NALBARI P.O. NALBARI NALBARI Assam INDIA 781335,Indian Non-Government Company
U51909AS2010PTC009793,BLUE PLANET MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","100,000.00",03-03-10,Assam,RoC-Shillong,Trading,"H.O.- BIJNI, P.O.- BIJNI BONGAIGAON Assam INDIA 783390",Indian Non-Government Company
U74900AS2010PTC009892,AASIRBAAD MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"1,000,000.00","100,000.00",08-04-10,Assam,RoC-Shillong,Business Services,VILL. NIZ PAKOWA NALBARI Assam INDIA 781353,Indian Non-Government Company
U51909AS2010PTC009787,ASOMI MULTITRADE PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",02-03-10,Assam,RoC-Shillong,Trading,VILL.:FINGUA P.O.:CHAPARBARI BAZAR BARPETA Assam INDIA 781352,Indian Non-Government Company
U52399AS2010PTC009797,APPARATUS MULTITRADE SERVICES PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","100,000.00",05-03-10,Assam,RoC-Shillong,Trading,"HOUSE NO. 2, GROUND FLOOR, MM PATH, SIJUBARI ROAD, HATIGAON CHARIALI GUWAHATI Assam INDIA 781038",Indian Non-Government Company
U63090AS2010PTC009832,MIST AND MOUNTAINS TOURISM PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","130,000.00",12-03-10,Assam,RoC-Shillong,"Transport, storage and Communications","HOUSE NO 64, SPD PATH LALMATI, BAMUNIMAIDAN GUWAHATI Assam INDIA 781021",Indian Non-Government Company
U51909AS2010PTC009807,PRAGATI ENTRADE PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",08-03-10,Assam,RoC-Shillong,Trading,TUKRAPARA TUKRAPARA Assam INDIA 781137,Indian Non-Government Company
U52399AS2010PTC009946,OVER PLUS MULTI-TRADE PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","100,000.00",10-05-10,Assam,RoC-Shillong,Trading,"ZOO ROAD TINIALI, MOTHER TERESA ROAD, ZOO ROAD OPP. PARNIL PALACE, NEAR VIJAYA BANK, GITA NAGAR, GUWAHATI Assam INDIA 781024",Indian Non-Government Company
U52590AS2010PTC009779,TSANGPO MULTITRADING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"1,000,000.00","120,000.00",26-02-10,Assam,RoC-Shillong,Trading,"HOUSE NO: 38, BANK COLONY PARAG DAS PATH, F.C.I. BUS STOP, BAMUNIMAIDAN GUWAHATI Assam INDIA 781021",Indian Non-Government Company
U51909AS2010PTC009785,LUCKY AMBITION MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",26-02-10,Assam,RoC-Shillong,Trading,"KATAH BARI, NIJORA PAR PATH A.K.DEV ROAD, GORCHUK GUWAHATI Assam INDIA 781035",Indian Non-Government Company
U51909AS2010PTC009786,DREAM LIFE COMMTRADE PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",26-02-10,Assam,RoC-Shillong,Trading,"DHIRANPARA DANISH MARKET,GROUND FLOOR, ROOM NO-3 FATASIL AMBARI, HOUSE NO-771 GUWAHATI Assam INDIA 781025",Indian Non-Government Company
U24290AS2010PTC009820,NEELAV AGRO CHEMICALS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","520,000.00",10-03-10,Assam,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",AGIATHURI PANDU Guwahati Assam INDIA 781104,Indian Non-Government Company
U51909AS2010PTC009773,ALONGBAR MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","100,000.00",25-02-10,Assam,RoC-Shillong,Trading,"Vill. Niz - Sathisamuka, Kharadhara Dist. Barpeta Sathisamuka Assam INDIA 781355",Indian Non-Government Company
U72200AS2010PTC009780,FBM INFOTEC PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","100,000.00",26-02-10,Assam,RoC-Shillong,Business Services,"P.O. KHANAPARA 51, ANANDA NAGAR, SIX MILE GUWAHATI Assam INDIA 781022",Indian Non-Government Company
U51909AS2010PTC009804,SOLEMAN MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","100,000.00",05-03-10,Assam,RoC-Shillong,Trading,"H.O-BAHARIHAT, P/O- BAHARIHAT BARPETA Assam INDIA 781302",Indian Non-Government Company
U45201AS2010PTC009844,GOTI CONSTRUCTION & MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","294,000.00",18-03-10,Assam,RoC-Shillong,Construction,"HOUSE NO. 8 RAJGARH ROAD, CHANDMARI GUWAHATI Assam INDIA 781021",Indian Non-Government Company
U51909AS2010PTC009790,SMART ROYAL LIFE MULTITRADE PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","150,000.00",02-03-10,Assam,RoC-Shillong,Trading,"LALMATI, OPPOSITE DHOOM DHABA HOUSE NO.52, BASISTHA GUWAHATI Assam INDIA 781029",Indian Non-Government Company
U51909AS2010PTC009796,AL HALLAL MULTITRADE AND CONSULTING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","150,000.00",04-03-10,Assam,RoC-Shillong,Trading,"UDAYNAGAR, DAKHINGAON KAHILIPARA GUWAHATI Assam INDIA 781019",Indian Non-Government Company
U51909AS2010PTC009792,GOLDEN ASSAM MARKETTING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","100,000.00",02-03-10,Assam,RoC-Shillong,Trading,"HATIGAON, SIJUBARI CHARALI, H NO 54, IDGAH ROAD, GUWAHATI Assam INDIA 781038",Indian Non-Government Company
U70101AS2010PLC009794,SU-BISHAL REAL ESTATE & SERVICES LIMITED,UNDER PROCESS OF STRIKING OFF,Public,Company Limited by Shares,"500,000.00","500,000.00",03-03-10,Assam,RoC-Shillong,Real Estate and Renting,SORUMOTORIA DISPUR GUWAHATI Assam INDIA 781006,Indian Non-Government Company
U52399AS2010PTC009825,JUGANTAR MULTITRADE SERVICES PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","100,000.00",12-03-10,Assam,RoC-Shillong,Trading,"AVATAR COMPLEX NAHORONI PATH, BELTOLA GUWAHATI Assam INDIA 781028",Indian Non-Government Company
U51909AS2010PTC009784,JANASANCHAY MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",26-02-10,Assam,RoC-Shillong,Trading,"KATAH BARI, NIJORA PAR PATH A.K.DEV. ROAD,GORCHUK GUWAHATI Assam INDIA 781035",Indian Non-Government Company
U45201AS2010PTC009875,NABAKRIST CONSTRUCTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","400,000.00",29-03-10,Assam,RoC-Shillong,Construction,VILLAGE MURARA P. O. RANGIA RANGIA Assam INDIA 781354,Indian Non-Government Company
U51909AS2010PTC009781,FRIENDS ENTRADE PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","200,000.00",26-02-10,Assam,RoC-Shillong,Trading,"SWAHID DILIP CHAKRABORTI PATH R. G. BARUA ROAD, JONALI GUWAHATI Assam INDIA 781005",Indian Non-Government Company
U52399AS2010PTC009814,SMART WORK SERVICES PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","100,000.00",09-03-10,Assam,RoC-Shillong,Trading,"NEAR UCO BANK , MALIGAON CHARIALI A.T.ROAD , MALIGAON GUWAHATI Assam INDIA 781011",Indian Non-Government Company
U52399AS2010PTC009795,ARUNADAY MULTI TRADE SERVICES PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","100,000.00",04-03-10,Assam,RoC-Shillong,Trading,PO ABHAYAPURI BONGAIGAON Assam INDIA 783384,Indian Non-Government Company
U70101AS2010PLC009881,BRIGHT LIGHT REAL ESTATE MANAGEMENT & CONSTRUCTIONS LIMITED,UNDER PROCESS OF STRIKING OFF,Public,Company Limited by Shares,"10,000,000.00","500,000.00",31-03-10,Assam,RoC-Shillong,Real Estate and Renting,"ROOM NO.334, 2nd FLOOR SIMON HOUSE, REHABARI GUWAHATI Assam INDIA 781008",Indian Non-Government Company
U51909AS2010PTC009835,JAN SARMA MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","100,000.00",12-03-10,Assam,RoC-Shillong,Trading,PATHSALA P.O-PATHSALA BARPETA Assam INDIA 781325,Indian Non-Government Company
U51909AS2010PTC009803,ARYAN ENTRADE MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",05-03-10,Assam,RoC-Shillong,Trading,"ABC, TARUN NAGAR, BYLANE NO-4,BHANGAGARH, G.S ROAD GUWAHATI Assam INDIA 781005",Indian Non-Government Company
U66010AS2010PTC009800,FURORE INDIA INSURANCE SERVICES PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"1,000,000.00","350,000.00",05-03-10,Assam,RoC-Shillong,Insurance,MINI MARKET COMPLEX 2ND FLOOR ROOM NO 18 BARPETA ROAD Assam INDIA 781315,Indian Non-Government Company
U51909AS2010PTC009808,HELP PLUS MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",09-03-10,Assam,RoC-Shillong,Trading,"NEAR BSNL OFFICE COLLEGE ROAD, WARD NO. 7 NALBARI Assam INDIA 781335",Indian Non-Government Company
U74900AS2010PTC009871,DUX CARE MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","100,000.00",26-03-10,Assam,RoC-Shillong,Business Services,TILAPARA GOALPARA Assam INDIA 783101,Indian Non-Government Company
U52399AS2010PTC009953,SUKH SAMIRAN MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","100,000.00",12-05-10,Assam,RoC-Shillong,Trading,"HOUSE NO 7 GOVERNMENT PRESS ROAD, MADHUBAN, BAMUNIMAIDAN GUWAHATI Assam INDIA 781021",Indian Non-Government Company
U51909AS2010PLC009806,LIFE PROSPHER REAL ESTATE MARKETING INDIA LIMITED,UNDER PROCESS OF STRIKING OFF,Public,Company Limited by Shares,"1,000,000.00","1,000,000.00",08-03-10,Assam,RoC-Shillong,Trading,VILL BAHARI PO BAHARIHAT PS TARABARI BARPETA Assam INDIA 781302,Indian Non-Government Company
U80211AS2010PTC009898,CHARIOTEER EDUCATIONAL SERVICES PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","500,000.00",09-04-10,Assam,RoC-Shillong,"Community, personal & Social Services","SATGAON, PO-UDAYAN VIHAR, PS- SATGAON, KALYAN KUCHI GUWAHATI Assam INDIA 781171",Indian Non-Government Company
U74900AS2010PTC009902,MKK CONSULTING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","100,000.00",13-04-10,Assam,RoC-Shillong,Business Services,"House No.16, Opposite to South Bye Lane No.1, Lachit Nagar Main Road, Guwahati Assam INDIA 781007",Indian Non-Government Company
U25199AS2010PTC009857,PIRIN PLASTIC PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"1,000,000.00","200,000.00",24-03-10,Assam,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","VIVEKANANDA LANE, OPP. GOOD FRIEND HOSPITAL ULUBARI GUWAHATI Assam INDIA 781007",Indian Non-Government Company
U51909AS2010PTC009822,RANGDHENU MARKETING NETWORK PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","100,000.00",11-03-10,Assam,RoC-Shillong,Trading,P.O. - KALATOLI P.S. - BOKO BOKO Assam INDIA 781136,Indian Non-Government Company
U51909AS2010PTC009801,RAINBOW CONSUMER SERVICES PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","180,000.00",05-03-10,Assam,RoC-Shillong,Trading,R.J.P. ROAD METUAKUCHI BARPETA Assam INDIA 781301,Indian Non-Government Company
U51909AS2010PTC009824,CHIRANG MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","100,000.00",12-03-10,Assam,RoC-Shillong,Trading,"LOSMI COMPLEX, NEAR LOWER ASSAM HOSPITAL CHAPAGURI ROAD BONGAIGAON Assam INDIA 783380",Indian Non-Government Company
U45201AS2010PTC009932,THIJARAT CONSTRUCTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","500,000.00",05-05-10,Assam,RoC-Shillong,Construction,KANAKPUR PART - II SILCHAR Assam INDIA 788005,Indian Non-Government Company
U85110AS2010PTC009862,ALL WELL HOSPITAL & RESEARCH INSTITUTE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","3,350,000.00",24-03-10,Assam,RoC-Shillong,"Community, personal & Social Services","A. G. NURSING HOME A.T.ROAD, TARAJAN JORHAT Assam INDIA 785001",Indian Non-Government Company
U52399AS2010PTC009826,BRIGHT SUNSHINE MULTITRADE SERVICES PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","100,000.00",12-03-10,Assam,RoC-Shillong,Trading,"LALGANESH TINIALI, DAS COMPLEX LOKHRA ROAD GUWAHATI Assam INDIA 781034",Indian Non-Government Company
U52399AS2010PTC009811,PRAGJYOTISH MULTI TRADE SERVICES PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","100,000.00",09-03-10,Assam,RoC-Shillong,Trading,VILL- CHAKIRBHITHA P.O.- KHABLARBHITHA BARPETA Assam INDIA 781352,Indian Non-Government Company
U51909AS2010PTC009812,SMART SPEED INDIA NETWORK MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","150,000.00",09-03-10,Assam,RoC-Shillong,Trading,R G BARUAH ROAD JUNALI LAKHIMI PATH HOUSE NO 31 GUWAHATI Assam INDIA 781024,Indian Non-Government Company
U45202AS2010PTC009860,MEKONG ENGINEERING & INFRASTRUCTURES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","500,000.00",24-03-10,Assam,RoC-Shillong,Construction,"PIOLI NAGAR, A.T.ROAD, NAMTIAL PATHAR, SIVASAGAR SIVASAGAR Assam INDIA 785640",Indian Non-Government Company
U74900AS2010PTC009914,MAZEL INFRATECH PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","730,000.00",21-04-10,Assam,RoC-Shillong,Business Services,"ASHOK PATH, NEAR AMAR APARTMENTS, SURVEY, BELTOLA, GUWAHATI Assam INDIA 781028",Indian Non-Government Company
U51909AS2010PTC009848,REE RANG MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",19-03-10,Assam,RoC-Shillong,Trading,"TIHU TOWN, P.O. TIHU, NALBARI Assam INDIA 781371",Indian Non-Government Company
U45201AS2010PTC009816,HAVELSON INFRASTRUCTURE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","1,865,000.00",09-03-10,Assam,RoC-Shillong,Construction,"1ST FLOOR, MEENA BHAVAN KANCHAN PATH, BORA SERVICE, ULUBARI GUWAHATI Assam INDIA 781007",Indian Non-Government Company
U51909AS2010PTC009813,GREEN VALLEY MULTITRADE PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","100,000.00",09-03-10,Assam,RoC-Shillong,Trading,NAER SONAPUR COLLEGE VILL MILANPUR PO SONAPUR GUWAHATI Assam INDIA 782402,Indian Non-Government Company
U51909AS2010PTC009853,CHERAP SEROI MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","200,000.00",23-03-10,Assam,RoC-Shillong,Trading,"DONKHA MUKHAM , CHARIALIKANGP THIEEMGTHI BUILBING 2ND FLOOR HAMRENG Assam INDIA 782485",Indian Non-Government Company
U51909AS2010PTC009845,SUPER KING ENTRADE PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",18-03-10,Assam,RoC-Shillong,Trading,AJANTA PATH(NEAR JAMA MASJID) HATIGAON GUWAHATI Assam INDIA 781038,Indian Non-Government Company
U92120AS2010PTC009827,AZAD PRODUCTION AND MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",12-03-10,Assam,RoC-Shillong,"Community, personal & Social Services",MAIN ROAD P.O.KALATOLI BAZAR KALATOLI BAZAR Assam INDIA 781136,Indian Non-Government Company
U45201AS2010PTC009829,RHINO DEVELOPERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",12-03-10,Assam,RoC-Shillong,Construction,"House No. 10, Gulab Kunj Nilomoni Phookan Road, Christain Basti Guwahati Assam INDIA 781005",Indian Non-Government Company
U74900AS2010PTC009890,JC RAM MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","200,000.00",06-04-10,Assam,RoC-Shillong,Business Services,"C/O TOHIDUR RAHMAN JONALI, LAXMI PATH, HOUSE NO.12, RGB ROAD GUWAHATI Assam INDIA 781024",Indian Non-Government Company
U51909AS2010PTC009830,ASOM JYOTI MARKETING PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","100,000.00",12-03-10,Assam,RoC-Shillong,Trading,P.O. PATHSALA PATHSALA Assam INDIA 781325,Indian Non-Government Company
U70101AS2010PLC009823,RTCOS INFRATECH INDIA LIMITED,UNDER PROCESS OF STRIKING OFF,Public,Company Limited by Shares,"1,000,000.00","525,000.00",12-03-10,Assam,RoC-Shillong,Real Estate and Renting,"ANNAPURNA COMPLEX HOUSE NO. 108, DURGABARI ROAD BARPETA ROAD Assam INDIA 781315",Indian Non-Government Company
